"","year","site","phenotype","id","ps_flor","n_ovu","polen_type","max_polen2","min_polen2","max_polen","min_polen","mean_polen","ns"
"1010","2021","Gualeguaychu","390","2",7,NA,"microspora",22.5,22.5,33.75,33.75,33.75,2
"1011","2021","Gualeguaychu","390","3",7.2,NA,"microspora",22.5,22.5,33.75,33.75,33.75,1
"1012","2021","Gualeguaychu","390","4",18,NA,"microspora",22.5,15,33.75,22.5,28.125,1
"1013","2021","Gualeguaychu","390","5",17,NA,"microspora",22.5,22.5,33.75,33.75,33.75,1
"1014","2021","Gualeguaychu","390","6",9.1,NA,"microspora",22.5,18,33.75,27,30.375,1
"1015","2021","Gualeguaychu","390","7",9.7,NA,"microspora",21,15,31.5,22.5,27,1
"1016","2021","Gualeguaychu","390","8",12.4,NA,"microspora",22.5,15,33.75,22.5,28.125,1
"1017","2021","Gualeguaychu","390","9",9.1,NA,"microspora",25.5,22.5,38.25,33.75,36,1
"1018","2021","Gualeguaychu","390","10",9.2,NA,"microspora",18,16.5,27,24.75,25.875,1
"1019","2021","Gualeguaychu","390","11",NA,NA,NA,NA,NA,NA,NA,NA,2
"1020","2021","Gualeguaychu","390","12",NA,NA,NA,NA,NA,NA,NA,NA,1
"1021","2021","Gualeguaychu","392","1",5.2,NA,"microspora",22.5,15,33.75,22.5,28.125,2
"1022","2021","Gualeguaychu","392","2",6.5,NA,"microspora",19.5,15,29.25,22.5,25.875,1
"1023","2021","Gualeguaychu","392","3",9.8,NA,"microspora",21,21,31.5,31.5,31.5,2
"1024","2021","Gualeguaychu","392","4",11,NA,"microspora",21,15,31.5,22.5,27,2
"1025","2021","Gualeguaychu","392","5",11.8,NA,"microspora",18,18,27,27,27,2
"1026","2021","Gualeguaychu","392","6",9.8,NA,"microspora",22.5,15,33.75,22.5,28.125,2
"1027","2021","Gualeguaychu","392","7",18,NA,"microspora",21,15,31.5,22.5,27,2
"1028","2021","Gualeguaychu","392","8",11.5,NA,"microspora",19.5,16.5,29.25,24.75,27,1
"1029","2021","Gualeguaychu","392","9",8,NA,"microspora",21,18,31.5,27,29.25,1
"1030","2021","Gualeguaychu","392","10",11.4,NA,"microspora",21,15,31.5,22.5,27,1
"1031","2021","Gualeguaychu","392","11",NA,NA,NA,NA,NA,NA,NA,NA,1
"1032","2021","Gualeguaychu","392","12",NA,NA,NA,NA,NA,NA,NA,NA,2
"1033","2021","Gualeguaychu","393","1",9.6,NA,NA,NA,NA,NA,NA,NA,NA
"1034","2021","Gualeguaychu","393","2",13,NA,NA,NA,NA,NA,NA,NA,NA
"1035","2021","Gualeguaychu","393","3",15,NA,NA,NA,NA,NA,NA,NA,NA
"1036","2021","Gualeguaychu","393","4",19,NA,NA,NA,NA,NA,NA,NA,NA
"1037","2021","Gualeguaychu","393","5",8.6,NA,NA,NA,NA,NA,NA,NA,NA
"1038","2021","Gualeguaychu","393","6",9,NA,NA,NA,NA,NA,NA,NA,NA
"1039","2021","Gualeguaychu","393","7",6.5,NA,NA,NA,NA,NA,NA,NA,NA
"1040","2021","Gualeguaychu","393","8",15,NA,NA,NA,NA,NA,NA,NA,NA
"1041","2021","Gualeguaychu","393","9",11.1,NA,NA,NA,NA,NA,NA,NA,NA
"1042","2021","Gualeguaychu","393","10",12.1,NA,NA,NA,NA,NA,NA,NA,NA
"1043","2021","Gualeguaychu","395","1",7.6,NA,"microspora",18,15,27,22.5,24.75,1
"1044","2021","Gualeguaychu","395","2",7.6,NA,"microspora",21,18,31.5,27,29.25,3
"1045","2021","Gualeguaychu","395","3",6.2,NA,"microspora",30,22.5,45,33.75,39.375,2
"1046","2021","Gualeguaychu","395","4",8.7,NA,"microspora",18,12,27,18,22.5,2
"1047","2021","Gualeguaychu","395","5",5.3,NA,"microspora",22.5,13.5,33.75,20.25,27,1
"1048","2021","Gualeguaychu","395","6",5.7,NA,"microspora",19.5,19.5,29.25,29.25,29.25,1
"1049","2021","Gualeguaychu","395","7",8.2,NA,"microspora",18,12,27,18,22.5,2
"1050","2021","Gualeguaychu","395","8",18,NA,"microspora",22.5,15,33.75,22.5,28.125,2
"1051","2021","Gualeguaychu","395","9",7.3,NA,"microspora",22.5,15,33.75,22.5,28.125,1
"1052","2021","Gualeguaychu","395","10",17,NA,"microspora",22.5,15,33.75,22.5,28.125,1
"1053","2021","Gualeguaychu","395","11",NA,NA,NA,NA,NA,NA,NA,NA,1
"1054","2021","Gualeguaychu","395","12",NA,NA,NA,NA,NA,NA,NA,NA,1
"1055","2021","Gualeguaychu","396","1",NA,NA,"microspora",22.5,22.5,33.75,33.75,33.75,1
"1056","2021","Gualeguaychu","396","2",NA,NA,"microspora",24,15,36,22.5,29.25,1
"1057","2021","Gualeguaychu","396","3",NA,NA,"microspora",22.5,22.5,33.75,33.75,33.75,1
"1058","2021","Gualeguaychu","396","4",NA,NA,"microspora",27,22.5,40.5,33.75,37.125,2
"1059","2021","Gualeguaychu","396","5",NA,NA,"microspora",24,24,36,36,36,1
"1060","2021","Gualeguaychu","396","6",NA,NA,"microspora",24,22.5,36,33.75,34.875,1
"1061","2021","Gualeguaychu","396","7",NA,NA,"microspora",27,22.5,40.5,33.75,37.125,2
"1062","2021","Gualeguaychu","396","8",NA,NA,"microspora",24,22.5,36,33.75,34.875,1
"1063","2021","Gualeguaychu","396","9",NA,NA,"microspora",22.5,22.5,33.75,33.75,33.75,1
"1064","2021","Gualeguaychu","396","10",NA,NA,"microspora",22.5,22.5,33.75,33.75,33.75,1
"1065","2021","Gualeguaychu","396","11",NA,NA,NA,NA,NA,NA,NA,NA,1
"1066","2021","Gualeguaychu","396","12",NA,NA,NA,NA,NA,NA,NA,NA,1
"1067","2022","Concordia","154","1",17,6,"grano de polen",13.5,13.5,20.25,20.25,20.25,1
"1068","2022","Concordia","154","2",21.7,6,"grano de polen",13.5,15,20.25,22.5,21.375,1
"1069","2022","Concordia","154","3",17.3,7,"grano de polen",15,13.5,22.5,20.25,21.375,1
"1070","2022","Concordia","154","4",20.4,6,"grano de polen",15,15,22.5,22.5,22.5,NA
"1071","2022","Concordia","154","5",12.4,7,"grano de polen",13.5,13.5,20.25,20.25,20.25,NA
"1072","2022","Concordia","154","6",18.2,11,"grano de polen",15,13.5,22.5,20.25,21.375,NA
"1073","2022","Concordia","154","7",14.1,6,"grano de polen",13.5,13.5,20.25,20.25,20.25,NA
"1074","2022","Concordia","154","8",16.7,6,"grano de polen",15,15,22.5,22.5,22.5,NA
"1075","2022","Concordia","154","9",20.6,8,"grano de polen",15,13.5,22.5,20.25,21.375,NA
"1076","2022","Concordia","154","10",14.6,6,"grano de polen",13.5,13.5,20.25,20.25,20.25,NA
"1077","2022","Concordia","156","1",17.6,4,"microespora",19.5,18,29.25,27,28.125,1
"1078","2022","Concordia","156","2",17.2,4,"microespora",18,19.5,27,29.25,28.125,1
"1079","2022","Concordia","156","3",16,4,"microespora",19.5,15,29.25,22.5,25.875,1
"1080","2022","Concordia","156","4",21.7,6,"microespora",18,15,27,22.5,24.75,2
"1081","2022","Concordia","156","5",16.6,5,"microespora",18,15,27,22.5,24.75,1
"1082","2022","Concordia","156","6",19.3,4,"microespora",18,18,27,27,27,2
"1083","2022","Concordia","156","7",19,4,"microespora",21,18,31.5,27,29.25,1
"1084","2022","Concordia","156","8",15.5,4,"microespora",19.5,16.5,29.25,24.75,27,NA
"1085","2022","Concordia","156","9",17,4,"microespora",18,16.5,27,24.75,25.875,NA
"1086","2022","Concordia","156","10",20.5,6,NA,NA,NA,NA,NA,NA,NA
"1087","2022","Concordia","161","1",15.5,3,"grano de polen",21,21,31.5,31.5,31.5,3
"1088","2022","Concordia","161","2",14.7,2,"grano de polen",18,19.5,27,29.25,28.125,1
"1089","2022","Concordia","161","3",14.8,3,"grano de polen",18,16.5,27,24.75,25.875,3
"1090","2022","Concordia","161","4",12.7,2,"grano de polen",18,16.5,27,24.75,25.875,2
"1091","2022","Concordia","161","5",14.2,3,"grano de polen",18,18,27,27,27,4
"1092","2022","Concordia","161","6",19.9,0,"grano de polen",19.5,18,29.25,27,28.125,2
"1093","2022","Concordia","161","7",15.2,2,"grano de polen",19.5,18,29.25,27,28.125,NA
"1094","2022","Concordia","161","8",16.5,4,"grano de polen",19.5,18,29.25,27,28.125,NA
"1095","2022","Concordia","161","9",14.7,3,"grano de polen",19.5,18,29.25,27,28.125,NA
"1096","2022","Concordia","161","10",13.2,3,"grano de polen",18,16.5,27,24.75,25.875,NA
"1097","2022","Concordia","171","1",14.1,3,"grano de polen",16.5,18,24.75,27,25.875,1
"1098","2022","Concordia","171","2",13.9,4,"grano de polen",16.5,16.5,24.75,24.75,24.75,1
"1099","2022","Concordia","171","3",14.2,2,"grano de polen",18,16.5,27,24.75,25.875,1
"1100","2022","Concordia","171","4",14,3,"grano de polen",19.5,18,29.25,27,28.125,1
"1101","2022","Concordia","171","5",14.5,3,"grano de polen",16.5,18,24.75,27,25.875,1
"1102","2022","Concordia","171","6",12.4,3,"grano de polen",16.5,15,24.75,22.5,23.625,1
"1103","2022","Concordia","171","7",17.8,3,"grano de polen",18,16.5,27,24.75,25.875,1
"1104","2022","Concordia","171","8",14.6,4,"grano de polen",18,18,27,27,27,1
"1105","2022","Concordia","171","9",15.6,4,"grano de polen",16.5,15,24.75,22.5,23.625,1
"1106","2022","Concordia","171","10",14.5,4,"grano de polen",16.5,16.5,24.75,24.75,24.75,1
"1107","2022","Concordia","171","11",NA,NA,NA,NA,NA,NA,NA,NA,1
"1108","2022","Concordia","171","12",NA,NA,NA,NA,NA,NA,NA,NA,1
"1109","2022","Concordia","174","1",13.4,5,"grano de polen",13.5,13.5,20.25,20.25,20.25,NA
"1110","2022","Concordia","174","2",15.4,6,"grano de polen",12,12,18,18,18,NA
"1111","2022","Concordia","174","3",15.8,5,"grano de polen",12,12,18,18,18,NA
"1112","2022","Concordia","174","4",15.5,4,"grano de polen",13.5,13.5,20.25,20.25,20.25,1
"1113","2022","Concordia","174","5",15.8,4,"grano de polen",13.5,13.5,20.25,20.25,20.25,1
"1114","2022","Concordia","174","6",14.8,6,"grano de polen",15,13.5,22.5,20.25,21.375,1
"1115","2022","Concordia","174","7",16.1,4,"grano de polen",13.5,12,20.25,18,19.125,2
"1116","2022","Concordia","174","8",13,6,"grano de polen",15,12,22.5,18,20.25,1
"1117","2022","Concordia","174","9",14.8,5,"grano de polen",12,10.5,18,15.75,16.875,1
"1118","2022","Concordia","174","10",15.1,5,"grano de polen",13.5,13.5,20.25,20.25,20.25,1
"1119","2022","Concordia","174","11",NA,NA,NA,NA,NA,NA,NA,NA,1
"1120","2022","Concordia","174","12",NA,NA,NA,NA,NA,NA,NA,NA,1
"1121","2022","Concordia","175","1",6.3,7,"microespora",13.5,15,20.25,22.5,21.375,1
"1122","2022","Concordia","175","2",8.9,7,"microespora",15,15,22.5,22.5,22.5,1
"1123","2022","Concordia","175","3",6,7,"microespora",15,15,22.5,22.5,22.5,1
"1124","2022","Concordia","175","4",5.7,8,"microespora",18,15,27,22.5,24.75,NA
"1125","2022","Concordia","175","5",8.8,2,"microespora",16.5,15,24.75,22.5,23.625,NA
"1126","2022","Concordia","175","6",NA,8,"microespora",15,13.5,22.5,20.25,21.375,NA
"1127","2022","Concordia","175","7",NA,6,"microespora",16.5,16.5,24.75,24.75,24.75,NA
"1128","2022","Concordia","175","8",NA,6,"microespora",15,15,22.5,22.5,22.5,NA
"1129","2022","Concordia","175","9",NA,6,"microespora",15,13.5,22.5,20.25,21.375,NA
"1130","2022","Concordia","175","10",NA,7,"microespora",15,15,22.5,22.5,22.5,NA
"1131","2022","Concordia","178","1",7.1,4,NA,NA,NA,NA,NA,NA,2
"1132","2022","Concordia","178","2",5,5,NA,NA,NA,NA,NA,NA,1
"1133","2022","Concordia","178","3",5.8,4,NA,NA,NA,NA,NA,NA,NA
"1134","2022","Concordia","178","4",8.5,6,NA,NA,NA,NA,NA,NA,NA
"1135","2022","Concordia","178","5",6.1,6,NA,NA,NA,NA,NA,NA,NA
"1136","2022","Concordia","178","6",NA,6,NA,NA,NA,NA,NA,NA,NA
"1137","2022","Concordia","178","7",NA,3,NA,NA,NA,NA,NA,NA,NA
"1138","2022","Concordia","185","1",12.1,2,NA,NA,NA,NA,NA,NA,1
"1139","2022","Concordia","185","2",6.9,6,NA,NA,NA,NA,NA,NA,1
"1140","2022","Concordia","185","3",9.2,2,NA,NA,NA,NA,NA,NA,1
"1141","2022","Concordia","185","4",6.5,0,NA,NA,NA,NA,NA,NA,1
"1142","2022","Concordia","185","5",6.5,0,NA,NA,NA,NA,NA,NA,1
"1143","2022","Concordia","185","6",NA,0,NA,NA,NA,NA,NA,NA,NA
"1144","2022","Concordia","185","7",NA,5,NA,NA,NA,NA,NA,NA,NA
"1145","2022","Concordia","190","1",9,5,"microespora",15,15,22.5,22.5,22.5,NA
"1146","2022","Concordia","190","2",10.2,4,"microespora",13.5,13.5,20.25,20.25,20.25,NA
"1147","2022","Concordia","190","3",10.1,5,"microespora",15,13.5,22.5,20.25,21.375,NA
"1148","2022","Concordia","190","4",9.1,4,"microespora",16.5,15,24.75,22.5,23.625,1
"1149","2022","Concordia","190","5",8.8,5,"microespora",15,13.5,22.5,20.25,21.375,1
"1150","2022","Concordia","190","6",NA,6,"microespora",13.5,13.5,20.25,20.25,20.25,2
"1151","2022","Concordia","190","7",NA,4,"microespora",13.5,13.5,20.25,20.25,20.25,2
"1152","2022","Concordia","190","8",NA,4,"microespora",18,16.5,27,24.75,25.875,NA
"1153","2022","Concordia","190","9",NA,5,"microespora",15,13.5,22.5,20.25,21.375,NA
"1154","2022","Concordia","190","10",NA,4,"microespora",13.5,13.5,20.25,20.25,20.25,NA
"1155","2022","Concordia","193","1",12.5,6,"microespora",16.5,15,24.75,22.5,23.625,1
"1156","2022","Concordia","193","2",10.2,5,"microespora",15,15,22.5,22.5,22.5,1
"1157","2022","Concordia","193","3",10.5,6,"microespora",13.5,15,20.25,22.5,21.375,2
"1158","2022","Concordia","193","4",9.8,6,"microespora",16.5,15,24.75,22.5,23.625,2
"1159","2022","Concordia","193","5",9.6,6,"microespora",16.5,16.5,24.75,24.75,24.75,2
"1160","2022","Concordia","193","6",NA,0,"microespora",13.5,13.5,20.25,20.25,20.25,3
"1161","2022","Concordia","193","7",NA,5,"microespora",10.5,12,15.75,18,16.875,1
"1162","2022","Concordia","193","8",NA,5,"microespora",15,15,22.5,22.5,22.5,NA
"1163","2022","Concordia","193","9",NA,5,"microespora",15,15,22.5,22.5,22.5,NA
"1164","2022","Concordia","193","10",NA,6,"microespora",16.5,15,24.75,22.5,23.625,NA
"1165","2022","Concordia","197","1",10.5,4,"microespora",13.5,13.5,20.25,20.25,20.25,1
"1166","2022","Concordia","197","2",7.8,4,"microespora",12,12,18,18,18,2
"1167","2022","Concordia","197","3",8.6,4,"microespora",15,13.5,22.5,20.25,21.375,1
"1168","2022","Concordia","197","4",11.8,4,"microespora",13.5,13.5,20.25,20.25,20.25,1
"1169","2022","Concordia","197","5",9.7,3,"microespora",13.5,12,20.25,18,19.125,1
"1170","2022","Concordia","197","6",9.3,4,"microespora",13.5,12,20.25,18,19.125,NA
"1171","2022","Concordia","197","7",10.5,3,"microespora",15,13.5,22.5,20.25,21.375,NA
"1172","2022","Concordia","197","8",8.8,4,"microespora",13.5,10.5,20.25,15.75,18,NA
"1173","2022","Concordia","197","9",13.9,4,"microespora",12,12,18,18,18,NA
"1174","2022","Concordia","197","10",6,4,"microespora",15,15,22.5,22.5,22.5,NA
"1175","2022","Concordia","198","1",12.1,2,"microespora",15,15,22.5,22.5,22.5,1
"1176","2022","Concordia","198","2",17.2,5,"microespora",16.5,15,24.75,22.5,23.625,1
"1177","2022","Concordia","198","3",13.3,5,"microespora",16.5,15,24.75,22.5,23.625,1
"1178","2022","Concordia","198","4",16.6,6,"microespora",15,13.5,22.5,20.25,21.375,1
"1179","2022","Concordia","198","5",14.3,6,"microespora",16.5,15,24.75,22.5,23.625,1
"1180","2022","Concordia","198","6",14.2,7,"microespora",15,15,22.5,22.5,22.5,1
"1181","2022","Concordia","198","7",18.1,5,"microespora",16.5,15,24.75,22.5,23.625,NA
"1182","2022","Concordia","198","8",16.5,6,"microespora",15,15,22.5,22.5,22.5,NA
"1183","2022","Concordia","198","9",15.2,3,"microespora",15,15,22.5,22.5,22.5,NA
"1184","2022","Concordia","198","10",13.3,6,"microespora",16.5,15,24.75,22.5,23.625,NA
"1185","2022","Concordia","199","1",13.8,8,"microespora",16.5,15,24.75,22.5,23.625,1
"1186","2022","Concordia","199","2",12.6,6,"microespora",15,13.5,22.5,20.25,21.375,1
"1187","2022","Concordia","199","3",14.2,6,"microespora",16.5,13.5,24.75,20.25,22.5,1
"1188","2022","Concordia","199","4",14.4,5,"microespora",18,15,27,22.5,24.75,3
"1189","2022","Concordia","199","5",13.4,6,"microespora",16.5,15,24.75,22.5,23.625,1
"1190","2022","Concordia","199","6",14,7,"microespora",16.5,15,24.75,22.5,23.625,2
"1191","2022","Concordia","199","7",15.7,8,"microespora",16.5,16.5,24.75,24.75,24.75,NA
"1192","2022","Concordia","199","8",14.9,6,"microespora",15,15,22.5,22.5,22.5,NA
"1193","2022","Concordia","199","9",15.1,8,"microespora",16.5,15,24.75,22.5,23.625,NA
"1194","2022","Concordia","199","10",16.5,5,"microespora",16.5,16.5,24.75,24.75,24.75,NA
"1195","2022","Concordia","208","1",8.5,2,"microespora",15,15,22.5,22.5,22.5,1
"1196","2022","Concordia","208","2",5.9,6,"microespora",13.5,13.5,20.25,20.25,20.25,1
"1197","2022","Concordia","208","3",5.3,5,"microespora",15,12,22.5,18,20.25,2
"1198","2022","Concordia","208","4",7.3,4,"microespora",13.5,13.5,20.25,20.25,20.25,2
"1199","2022","Concordia","208","5",9.6,5,"microespora",13.5,12,20.25,18,19.125,NA
"1200","2022","Concordia","208","6",NA,5,"microespora",13.5,13.5,20.25,20.25,20.25,NA
"1201","2022","Concordia","208","7",NA,5,"microespora",16.5,15,24.75,22.5,23.625,NA
"1202","2022","Concordia","208","8",NA,5,"microespora",15,15,22.5,22.5,22.5,NA
"1203","2022","Concordia","208","9",NA,4,"microespora",13.5,15,20.25,22.5,21.375,NA
"1204","2022","Concordia","208","10",NA,3,"microespora",13.5,13.5,20.25,20.25,20.25,NA
"1205","2022","Concordia","221","1",12.1,5,"microespora",18,16.5,27,24.75,25.875,2
"1206","2022","Concordia","221","2",14.4,5,"microespora",18,16.5,27,24.75,25.875,1
"1207","2022","Concordia","221","3",12.2,4,"microespora",18,16.5,27,24.75,25.875,1
"1208","2022","Concordia","221","4",13,4,"microespora",16.5,16.5,24.75,24.75,24.75,2
"1209","2022","Concordia","221","5",13.3,6,"microespora",18,16.5,27,24.75,25.875,1
"1210","2022","Concordia","221","6",9.7,5,"microespora",18,16.5,27,24.75,25.875,2
"1211","2022","Concordia","221","7",11.3,4,"microespora",18,18,27,27,27,1
"1212","2022","Concordia","221","8",12.6,6,"microespora",16.5,16.5,24.75,24.75,24.75,NA
"1213","2022","Concordia","221","9",11.8,4,"microespora",18,16.5,27,24.75,25.875,NA
"1214","2022","Concordia","221","10",10.8,5,"microespora",18,15,27,22.5,24.75,NA
"1215","2022","Concordia","222","1",8.5,4,"microespora",15,16.5,22.5,24.75,23.625,2
"1216","2022","Concordia","222","2",8.6,5,"microespora",18,16.5,27,24.75,25.875,1
"1217","2022","Concordia","222","3",9.4,4,"microespora",16.5,16.5,24.75,24.75,24.75,1
"1218","2022","Concordia","222","4",13.4,3,"microespora",18,16.5,27,24.75,25.875,1
"1219","2022","Concordia","222","5",10.5,4,"microespora",18,15,27,22.5,24.75,1
"1220","2022","Concordia","222","6",10.3,4,"microespora",16.5,16.5,24.75,24.75,24.75,1
"1221","2022","Concordia","222","7",9.8,4,"microespora",18,16.5,27,24.75,25.875,1
"1222","2022","Concordia","222","8",8.2,3,"microespora",18,16.5,27,24.75,25.875,1
"1223","2022","Concordia","222","9",10.5,4,"microespora",16.5,15,24.75,22.5,23.625,1
"1224","2022","Concordia","222","10",10.4,4,"microespora",18,16.5,27,24.75,25.875,NA
"1225","2022","Concordia","223","1",12.2,4,"microespora",13.5,13.5,20.25,20.25,20.25,1
"1226","2022","Concordia","223","2",17.6,5,"microespora",15,13.5,22.5,20.25,21.375,2
"1227","2022","Concordia","223","3",17.8,4,"microespora",13.5,12,20.25,18,19.125,1
"1228","2022","Concordia","223","4",19.7,6,"microespora",15,15,22.5,22.5,22.5,2
"1229","2022","Concordia","223","5",14.9,5,"microespora",13.5,13.5,20.25,20.25,20.25,1
"1230","2022","Concordia","223","6",20.5,5,"microespora",13.5,13.5,20.25,20.25,20.25,1
"1231","2022","Concordia","223","7",20.7,4,"microespora",13.5,13.5,20.25,20.25,20.25,2
"1232","2022","Concordia","223","8",19,5,"microespora",13.5,13.5,20.25,20.25,20.25,1
"1233","2022","Concordia","223","9",19.6,6,"microespora",13.5,13.5,20.25,20.25,20.25,1
"1234","2022","Concordia","223","10",NA,3,"microespora",15,13.5,22.5,20.25,21.375,3
"1235","2022","Concordia","223","11",NA,NA,NA,NA,NA,NA,NA,NA,1
"1236","2022","Concordia","223","12",NA,NA,NA,NA,NA,NA,NA,NA,1
"1237","2022","PN El Palmar","271","1",13.1,5,"grano de polen",13.5,15,20.25,22.5,21.375,NA
"1238","2022","PN El Palmar","271","2",11.7,6,"grano de polen",15,13.5,22.5,20.25,21.375,NA
"1239","2022","PN El Palmar","271","3",10.3,5,"grano de polen",13.5,13.5,20.25,20.25,20.25,NA
"1240","2022","PN El Palmar","271","4",10.5,4,"grano de polen",13.5,12,20.25,18,19.125,NA
"1241","2022","PN El Palmar","271","5",10.2,3,"grano de polen",15,13.5,22.5,20.25,21.375,NA
"1242","2022","PN El Palmar","271","6",NA,4,"grano de polen",13.5,13.5,20.25,20.25,20.25,NA
"1243","2022","PN El Palmar","271","7",NA,4,"grano de polen",16.5,15,24.75,22.5,23.625,NA
"1244","2022","PN El Palmar","271","8",NA,5,"grano de polen",13.5,13.5,20.25,20.25,20.25,NA
"1245","2022","PN El Palmar","271","9",NA,5,"grano de polen",13.5,12,20.25,18,19.125,NA
"1246","2022","PN El Palmar","271","10",NA,4,"grano de polen",15,13.5,22.5,20.25,21.375,NA
"1247","2022","PN El Palmar","272","1",14.1,7,"grano de polen",16.5,16.5,24.75,24.75,24.75,NA
"1248","2022","PN El Palmar","272","2",15.7,9,"grano de polen",16.5,18,24.75,27,25.875,NA
"1249","2022","PN El Palmar","272","3",16.9,7,"grano de polen",15,13.5,22.5,20.25,21.375,NA
"1250","2022","PN El Palmar","272","4",10.8,6,"grano de polen",21,19.5,31.5,29.25,30.375,NA
"1251","2022","PN El Palmar","272","5",11.9,6,"grano de polen",16.5,16.5,24.75,24.75,24.75,NA
"1252","2022","PN El Palmar","272","6",NA,8,"grano de polen",15,16.5,22.5,24.75,23.625,NA
"1253","2022","PN El Palmar","272","7",NA,7,"grano de polen",18,18,27,27,27,NA
"1254","2022","PN El Palmar","272","8",NA,6,"grano de polen",15,15,22.5,22.5,22.5,NA
"1255","2022","PN El Palmar","272","9",NA,9,"grano de polen",16.5,16.5,24.75,24.75,24.75,NA
"1256","2022","PN El Palmar","272","10",NA,7,"grano de polen",18,16.5,27,24.75,25.875,NA
"1257","2022","PN El Palmar","274","1",6.8,5,"grano de polen",16.5,13.5,24.75,20.25,22.5,NA
"1258","2022","PN El Palmar","274","2",7.4,5,"grano de polen",16.5,15,24.75,22.5,23.625,NA
"1259","2022","PN El Palmar","274","3",7.6,5,"grano de polen",16.5,13.5,24.75,20.25,22.5,NA
"1260","2022","PN El Palmar","274","4",13.4,5,"grano de polen",15,15,22.5,22.5,22.5,NA
"1261","2022","PN El Palmar","274","5",7,2,"grano de polen",12,13.5,18,20.25,19.125,NA
"1262","2022","PN El Palmar","274","6",NA,4,"grano de polen",12,10.5,18,15.75,16.875,NA
"1263","2022","PN El Palmar","274","7",NA,7,"grano de polen",12,12,18,18,18,NA
"1264","2022","PN El Palmar","274","8",NA,5,"grano de polen",15,15,22.5,22.5,22.5,NA
"1265","2022","PN El Palmar","274","9",NA,6,"grano de polen",15,13.5,22.5,20.25,21.375,NA
"1266","2022","PN El Palmar","274","10",NA,5,"grano de polen",12,12,18,18,18,NA
"1267","2022","PN El Palmar","276","1",8.7,6,"grano de polen",13.5,13.5,20.25,20.25,20.25,NA
"1268","2022","PN El Palmar","276","2",10.7,6,"grano de polen",16.5,16.5,24.75,24.75,24.75,NA
"1269","2022","PN El Palmar","276","3",9.7,6,"grano de polen",15,13.5,22.5,20.25,21.375,NA
"1270","2022","PN El Palmar","276","4",10,7,"grano de polen",15,13.5,22.5,20.25,21.375,NA
"1271","2022","PN El Palmar","276","5",13.7,9,"grano de polen",15,13.5,22.5,20.25,21.375,NA
"1272","2022","PN El Palmar","276","6",NA,8,"grano de polen",13.5,15,20.25,22.5,21.375,NA
"1273","2022","PN El Palmar","276","7",NA,6,"grano de polen",15,13.5,22.5,20.25,21.375,NA
"1274","2022","PN El Palmar","276","8",NA,6,"grano de polen",16.5,15,24.75,22.5,23.625,NA
"1275","2022","PN El Palmar","276","9",NA,6,"grano de polen",15,12,22.5,18,20.25,NA
"1276","2022","PN El Palmar","276","10",NA,6,"grano de polen",15,15,22.5,22.5,22.5,NA
"1277","2022","PN El Palmar","280","1",10.9,4,"grano de polen",15,15,22.5,22.5,22.5,NA
"1278","2022","PN El Palmar","280","2",12.1,3,"grano de polen",13.5,13.5,20.25,20.25,20.25,NA
"1279","2022","PN El Palmar","280","3",10,3,"grano de polen",15,16.5,22.5,24.75,23.625,NA
"1280","2022","PN El Palmar","280","4",11.9,4,"grano de polen",16.5,15,24.75,22.5,23.625,NA
"1281","2022","PN El Palmar","280","5",12.1,3,"grano de polen",16.5,16.5,24.75,24.75,24.75,NA
"1282","2022","PN El Palmar","280","6",NA,3,"grano de polen",16.5,15,24.75,22.5,23.625,NA
"1283","2022","PN El Palmar","280","7",NA,2,"grano de polen",15,16.5,22.5,24.75,23.625,NA
"1284","2022","PN El Palmar","280","8",NA,4,"grano de polen",15,16.5,22.5,24.75,23.625,NA
"1285","2022","PN El Palmar","280","9",NA,3,"grano de polen",15,15,22.5,22.5,22.5,NA
"1286","2022","PN El Palmar","280","10",NA,4,"grano de polen",15,15,22.5,22.5,22.5,NA
"1287","2022","PN El Palmar","284","1",15.3,8,"grano de polen",15,16.5,22.5,24.75,23.625,2
"1288","2022","PN El Palmar","284","2",12,4,"grano de polen",16.5,15,24.75,22.5,23.625,1
"1289","2022","PN El Palmar","284","3",14,4,"grano de polen",15,15,22.5,22.5,22.5,1
"1290","2022","PN El Palmar","284","4",14.6,4,"grano de polen",15,13.5,22.5,20.25,21.375,1
"1291","2022","PN El Palmar","284","5",12.8,7,"grano de polen",13.5,13.5,20.25,20.25,20.25,1
"1292","2022","PN El Palmar","284","6",NA,6,"grano de polen",15,16.5,22.5,24.75,23.625,1
"1293","2022","PN El Palmar","284","7",NA,5,"grano de polen",13.5,15,20.25,22.5,21.375,NA
"1294","2022","PN El Palmar","284","8",NA,6,"grano de polen",15,13.5,22.5,20.25,21.375,NA
"1295","2022","PN El Palmar","284","9",NA,5,"grano de polen",16.5,15,24.75,22.5,23.625,NA
"1296","2022","PN El Palmar","284","10",NA,3,"grano de polen",16.5,15,24.75,22.5,23.625,NA
"1297","2022","PN El Palmar","288","1",NA,4,"microespora",13.5,13.5,20.25,20.25,20.25,NA
"1298","2022","PN El Palmar","288","2",NA,3,"microespora",15,13.5,22.5,20.25,21.375,NA
"1299","2022","PN El Palmar","288","3",NA,3,"microespora",15,12,22.5,18,20.25,NA
"1300","2022","PN El Palmar","288","4",NA,5,"microespora",15,12,22.5,18,20.25,NA
